pmid,url,title,abstract,publicationYear,publicationType,journalTitle,evidenceType,diseaseSetting,histology,lineOfTherapy,biomarkers,interventionTags,outcomeTags,relevantN
40064250,https://pubmed.ncbi.nlm.nih.gov/40064250,Consolidative radiotherapy in oligometastatic and oligoprogressive NSCLC: A systematic review.,"Consolidative radiation is increasingly regarded as an effective treatment for oligometastatic and oligoprogressive non-small cell lung cancer (NSCLC). This systematic review examines the clinical evidence on the significance of consolidative radiation in improving outcomes in NSCLC, including progression-free survival and overall survival. Innovations in radiotherapy, including stereotactic body radiotherapy and intensity-modulated radiotherapy, have enhanced the accuracy and effectiveness of local control in oligometastatic disease. This paper analyzes the integration of consolidative radiotherapy with systemic agents, including immunotherapy and targeted therapy, along with the application of biomarkers such circulating tumor DNA for patient selection. Our findings indicate that consolidative radiotherapy could benefit some patients with controlled oligometastatic NSCLC following systemic therapy, emphasizing the importance of proper patient selection. Additional research is necessary to optimize treatment combinations and develop biomarkers for better patient stratification in consolidative radiotherapy.",2025,Systematic Review,Critical reviews in oncology/hematology,systematic_review,metastatic,unspecified,unspecified,"EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""immunotherapy"", ""therapy""]","[""unspecified""]",undefined
35094066,https://pubmed.ncbi.nlm.nih.gov/35094066,Randomized Trial of First-Line Tyrosine Kinase Inhibitor With or Without Radiotherapy for Synchronous Oligometastatic EGFR-Mutated Non-Small Cell Lung Cancer.,"BACKGROUND: Adding radiotherapy (RT) to systemic therapy improves progression-free survival (PFS) and overall survival (OS) in oligometastatic non-small cell lung cancer (NSCLC). Whether these findings translate to epidermal growth factor receptor (EGFR)-mutated NSCLC remains unknown. The SINDAS trial (NCT02893332) evaluated first-line tyrosine kinase inhibitor (TKI) therapy for EGFR-mutated synchronous oligometastatic NSCLC and randomized to upfront RT vs no RT; we now report the prespecified interim analysis at 68% accrual. METHODS: Inclusion criteria were biopsy-proven EGFR-mutated adenocarcinoma (per amplification refractory mutation system or next generation sequencing), with synchronous (newly diagnosed, treatment naïve) oligometastatic (≤5 metastases; ≤2 lesions in any one organ) NSCLC without brain metastases. All patients received a first-generation TKI (gefitinib, erlotinib, or icotinib), and randomization was between no RT vs RT (25-40 Gy in 5 fractions depending on tumor size and location) to all metastases and the primary tumor/involved regional lymphatics. The primary endpoint (intention to treat) was PFS. Secondary endpoints included OS and toxicities. All statistical tests were 2-sided. RESULTS: A total of 133 patients (n = 65 TKI only, n = 68 TKI with RT) were enrolled (2016-2019). The median follow-up was 23.6 months. The respective median PFS was 12.5 months vs 20.2 months (P < .001), and the median OS was 17.4 months vs 25.5 months (P < .001) for TKI only vs TKI with RT. Treatment yielded no grade 5 events and a 6% rate of symptomatic grade 3-4 pneumonitis in the TKI with RT arm. Based on the efficacy results of this prespecified interim analysis, the ethics committee recommended premature cessation of this trial. CONCLUSIONS: As compared with a first-line TKI alone, addition of upfront local therapy using RT statistically significantly improved PFS and OS for EGFR-mutated NSCLC.",2023,Randomized Control Trial,Journal of the National Cancer Institute,undefined,metastatic,non_squamous,first_line,"EGFR=yes,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""therapy""]","[""OS"", ""PFS""]",133
34049720,https://pubmed.ncbi.nlm.nih.gov/34049720,Thromboembolism in ALK+ and ROS1+ NSCLC patients: A systematic review and meta-analysis.,"INTRODUCTION: Increased thromboembolism (TE) has been reported in ALK+ and ROS1+ non-small cell lung cancer (NSCLC). MATERIALS AND METHODS: Odds ratios (OR) and hazard ratios (HR) of TE were calculated from meta-analysis and time-to-event analysis respectively for either ALK+ or ROS1+ NSCLC patients. RESULTS: We identified eight studies (766 ALK+, 143 ROS1+, 2314 non-ALK+ and non-ROS1+ NSCLC patients) for the meta-analysis. For ALK+ NSCLC, the pooled OR was 2.00 (95% CI: 1.60-2.50) for total TE (TTE) by random-effects model, 2.10 (95% CI: 1.70-2.60) for venous thromboembolism (VTE), and 1.24 (95% CI: 0.80-1.91) for arterial thromboembolism (ATE). For ROS1+ NSCLC, the pooled OR was 3.08 (95% CI: 1.95-4.86) for TTE, and 3.15 (95% CI: 1.83-5.43) for VTE. Six studies (739 ALK+, 137 ROS1+, 561 EGFR+, 714 ""wildtype"" NSCLC patients) were included in the time-to-event analysis. The TTE incidence rate was 17.4 (95% CI: 15.3-19.5) per 100 pateint-years for ALK+ NSCLC, and 32.1 (95% CI: 24.6-39.6) per 100 patient-years for ROS1+ NSCLC with a 50 % cumulative incidence rate at year 3 of diagnosis. HR for TTE was 2.35 (95% CI: 1.90-2.92, p < 0.001) and 3.23 (95% CI: 2.40-4.34, p < 0.001) for ALK+ and ROS1+ NSCLC, respectively. Comparing ROS1+ NSCLC to ALK+ NSCLC, HR for TTE was 1.37 (95% CI: 1.05-1.79, p = 0.020). CONCLUSIONS: ALK+ and ROS1+ NSCLC patients had an increased risk of TE. ROS1+ NSCLC had further increased risk of TE over ALK+ NSCLC.",2021,Systematic Review,"Lung cancer (Amsterdam, Netherlands)",systematic_review,unspecified,unspecified,unspecified,"EGFR=yes,ALK=yes,ROS1=yes,PDL1Bucket=any","[""unspecified""]","[""unspecified""]",undefined
39135426,https://pubmed.ncbi.nlm.nih.gov/39135426,Music Therapy and Music Intervention for NSCLC Patients Undergoing PET with Fear of Cancer Recurrence.,"Background: Cancer and psychiatric symptoms are associated. Fear of cancer recurrence (FCR) is the most common psychological problem for cancer survivors. Pharmacological interventions can help, but also have major drawbacks. Music therapy and music interventions have been shown to be a safe and practical complementary treatment. Objective: This randomized, controlled trial aimed to investigate the effects of music therapy and music intervention in attenuating non-small cell lung cancer (NSCLC) patients' anxiety related to FCR. Methods: NSCLC patients with FCR were randomly allocated to a music therapy and intervention group (G1) and Control group (G2). Patients' anxiety was measured using the State-Trait Anxiety Inventory scores and heart rates. Primary outcome measure were PET scans. Secondary measures were salivary cortisol, salivary α-amylase levels and heart rate. Findings: Patients in G1 showed higher glucose metabolism of (18)F-FDG in the superior frontal gyrus, anterior cingulate, superior temporal gyrus, and parahippocampal gyrus, compared to those in G2 (all P < .001). Heart rates and salivary α-amylase area under the curve (AUC) and relative variation (VAR) in G1 were significantly lower than those in G2 (all P < .05). State-Trait Anxiety Inventory scores and cortisol AUC in G1 were significantly lower than those in G2 (all P < .05). Conclusions: Music therapy and interventions can reduce anxiety and endocrinological responses and change glucose metabolism of (18)F-FDG in fear-related brain regions.Trial registration: Registered retrospectively, ISRCTN Registry, www.isrctn.com, ISRCTN23276302Clinical Implications: Cancer treatment centers and physical examination centers should consider providing music therapy and intervention to the appropriate patients as a routine component of a comprehensive clinical care during medical examinations.",2024,Randomized Control Trial,Integrative cancer therapies,undefined,unspecified,unspecified,unspecified,"EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""therapy""]","[""unspecified""]",undefined
36514063,https://pubmed.ncbi.nlm.nih.gov/36514063,Potential clinical utility of liquid biopsy in early-stage non-small cell lung cancer.,"BACKGROUND: Liquid biopsy has been widely researched for early diagnosis, prognostication and disease monitoring in lung cancer, but there is a need to investigate its clinical utility for early-stage non-small cell lung cancer (NSCLC). METHODS: We performed a meta-analysis and systematic review to evaluate diagnostic and prognostic values of liquid biopsy for early-stage NSCLC, regarding the common biomarkers, circulating tumor cells, circulating tumor DNA (ctDNA), methylation signatures, and microRNAs. Cochrane Library, PubMed, EMBASE databases, ClinicalTrials.gov, and reference lists were searched for eligible studies since inception to 17 May 2022. Sensitivity, specificity and area under the curve (AUC) were assessed for diagnostic values. Hazard ratio (HR) with a 95% confidence interval (CI) was extracted from the recurrence-free survival (RFS) and overall survival (OS) plots for prognostic analysis. Also, potential predictive values and treatment response evaluation were further investigated. RESULTS: In this meta-analysis, there were 34 studies eligible for diagnostic assessment and 21 for prognostic analysis. The estimated diagnostic values of biomarkers for early-stage NSCLC with AUCs ranged from 0.84 to 0.87. The factors TNM stage I, T1 stage, N0 stage, adenocarcinoma, young age, and nonsmoking contributed to a lower tumor burden, with a median cell-free DNA concentration of 8.64 ng/ml. For prognostic analysis, the presence of molecular residual disease (MRD) detection was a strong predictor of disease relapse (RFS, HR, 4.95; 95% CI, 3.06-8.02; p < 0.001) and inferior OS (HR, 3.93; 95% CI, 1.97-7.83; p < 0.001), with average lead time of 179 ± 74 days between molecular recurrence and radiographic progression. Predictive values analysis showed adjuvant therapy significantly benefited the RFS of MRD + patients (HR, 0.27; p < 0.001), while an opposite tendency was detected for MRD - patients (HR, 1.51; p = 0.19). For treatment response evaluation, a strong correlation between pathological response and ctDNA clearance was detected, and both were associated with longer survival after neoadjuvant therapy. CONCLUSIONS: In conclusion, our study indicated liquid biopsy could reliably facilitate more precision and effective management of early-stage NSCLC. Improvement of liquid biopsy techniques and detection approaches and platforms is still needed, and higher-quality trials are required to provide more rigorous evidence prior to their routine clinical application.",2022,Systematic Review,BMC medicine,systematic_review,early,non_squamous,unspecified,"EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""adjuvant"", ""neoadjuvant"", ""therapy""]","[""OS""]",undefined
36123938,https://pubmed.ncbi.nlm.nih.gov/36123938,"Effects of high-quality nursing care on quality of life, survival, and recurrence in patients with advanced nonsmall cell lung cancer.","BACKGROUND: Postoperative nursing can improve the quality of life (QoL) and functional prognosis for lung cancer patients. The purpose of this study was to evaluate the effects of high-quality nursing on inflammation and prognosis in postoperative patients with advanced nonsmall cell lung cancer (NSCLC). METHODS: A total of 372 patients with NSCLC were enrolled between the May 2014 and June 2016. Patients were randomly received high-quality nursing (n = 192) or normal nursing (n = 180). Symptom management, QoL, hospital stay, inflammatory score, survival time, recurrence rate, symptoms, anxiety, depression scale and psychological distress were assessed at baseline and 5-year follow up. RESULTS: High-quality nursing significantly shortened hospital stay, improved postoperative inflammation, symptom management, QoL compared to patients received normal nursing. Compare with normal nursing, high-quality nursing decreased anxiety, depression scale and psychological distress for postoperative patients with advanced NSCLC. Outcomes showed that high-quality nursing increased the survival time and decreased recurrence rate for postoperative patients with advanced NSCLC. CONCLUSION: In conclusion, data in the current study indicate that high-quality nursing can decrease inflammation and improve prognosis for the postoperative patients with NSCLC.",2022,Randomized Control Trial,Medicine,undefined,unspecified,unspecified,unspecified,"EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""unspecified""]","[""QoL""]",372
41000392,https://pubmed.ncbi.nlm.nih.gov/41000392,Dual-target immunotherapies in NSCLC: a systematic review and meta-analysis of randomized clinical trials.,"BACKGROUND: Despite advances in targeted therapies and immune checkpoint inhibitors (ICIs), the prognosis for advanced non-small cell lung cancer (NSCLC) remains poor. Bispecific antibodies (BsAbs) represent an emerging class of dual-target immunotherapies, yet their comparative efficacy and safety profiles lack comprehensive quantitative synthesis. METHODS: This systematic review and meta-analysis (PROSPERO CRD420251005168) adhered to PRISMA guidelines. We systematically searched PubMed, Web of Science, Scopus, and Embase through March 2025 for phase III randomized controlled trials (RCTs) comparing dual-target immunotherapies with conventional therapies in advanced NSCLC. Primary outcomes were progression-free survival (PFS) and overall survival (OS); secondary outcomes included objective response rate (ORR), disease control rate (DCR), and treatment-related adverse events (AEs). Risk of bias was assessed using Cochrane RoB 2.0. Random-effects models were used for data synthesis. RESULTS: Six RCTs (n=3,063 patients) were included. Dual-target immunotherapies significantly improved PFS (HR= 0.58, 95% CI: 0.43-0.78; p<0.001) and ORR (RR=1.29,95%CI: 1.01-1.64; p=0.04) compared to conventional therapies. No significant OS (HR=0.84,95% CI: 0.68-1.05; p=0.13) or DCR (RR=1.09, 95% CI: 0.92-1.30; p=0.30) benefits were observed. Subgroup analyses stratified by mechanism showed no statistically significant differences in efficacy and safety between dual-target immunotherapies with different targets of action. Safety analyses revealed increased risks of any adverse events (RR=1.05; 95%CI: 1.02-1.09), grade≥3 AEs (RR=1.63; 95% CI: 1.37-1.94), serious AEs (RR=1.49; 95%CI:1.31-1.69) and AEs leading to treatment discontinuation (RR=2.49; 95% CI: 1.72-3.62) with dual-target immunotherapies. CONCLUSION: Our findings, based on phase III RCTs, are limited by substantial heterogeneity among included studies. Dual-target immunotherapies demonstrate superior PFS and ORR in NSCLC but are associated with increased toxicity, particularly with EGFR/MET-targeted agents. While offering a promising therapeutic advance, safety optimization and biomarker-driven patient selection are critical for clinical translation. Further trials are needed to validate long-term survival benefits and refine risk-benefit profiles. SYSTEMATIC REVIEW REGISTRATION: https://www.crd.york.ac.uk/prospero/, identifier CRD420251005168.",2025,Systematic Review,Frontiers in immunology,systematic_review,unspecified,unspecified,unspecified,"EGFR=yes,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""unspecified""]","[""DCR"", ""ORR"", ""OS"", ""PFS""]",63
38065405,https://pubmed.ncbi.nlm.nih.gov/38065405,Recurrence-Free Survival in Patients With Surgically Resected Non-Small Cell Lung Cancer: A Systematic Literature Review and Meta-Analysis.,"BACKGROUND: Standard treatment for early-stage or locoregionally advanced non-small cell lung cancer (NSCLC) includes surgical resection. Recurrence after surgery is commonly reported, but a summary estimate for postsurgical recurrence-free survival (RFS) in patients with NSCLC is lacking. RESEARCH QUESTION: What is the RFS after surgery in patients with stage I-III NSCLC at different time points, and what factors are associated with RFS? STUDY DESIGN AND METHODS: A systematic search was performed in MEDLINE, EMBASE, and Cochrane databases between January 2011 and June 2021. The primary outcome was RFS at 1, 2, 3, and 5 years postresection. Single-arm, random-effects meta-analyses were done to calculate effect estimates and 95% CIs. Analyses were stratified by stage/substage as per the AJCC Cancer Staging Manual, and RFS was estimated (1) after pooling studies, using seventh or eighth edition staging criteria; and (2) among studies using only the eighth edition. Meta-regressions were performed to assess associations between RFS and patient demographic/clinical characteristics of interest. RESULTS: Data from 471 studies comprising 1,060 surgical study arms were extracted. RFS estimates from 60,695 patients staged with the seventh or eighth edition were analyzed. RFS ranged from 96% at 1 year postresection to 82% at 5 years for stage I, and from 68% at 1 year to 34% at 5 years for stage III. Estimates for patients staged using only eighth edition criteria were slightly higher. Older age, higher percentage of male patients, advancing stage, larger tumor size, and geographic region (North America/Europe vs Asia) were significantly associated with worse RFS. INTERPRETATION: This study presents a comprehensive assessment of reported RFS from published clinical literature, offering estimates at multiple postsurgical time points and by geographic region. Findings can inform treatment decisions, clinical trial design, and future research to improve outcomes among patients with NSCLC.",2024,Systematic Review,Chest,systematic_review,early,unspecified,unspecified,"EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""unspecified""]","[""unspecified""]",695
37349739,https://pubmed.ncbi.nlm.nih.gov/37349739,Prognostic value of consolidation-to-tumor ratio on computed tomography in NSCLC: a meta-analysis.,"BACKGROUND: Although several studies have confirmed the prognostic value of the consolidation to tumor ratio (CTR) in non-small cell lung cancer (NSCLC), there still remains controversial about it. METHODS: We systematically searched the PubMed, Embase, and Web of Science databases from inception to April, 2022 for eligible studies that reported the correlation between CTR and prognosis in NSCLC. Hazard ratios (HRs) with 95% confidence intervals (95% CIs) were extracted and pooled to assess the overall effects. Heterogeneity was estimated by I(2) statistics. Subgroup analysis based on the cut-off value of CTR, country, source of HR and histology type was conducted to detect the sources of heterogeneity. Statistical analyses were performed using STATA version 12.0. RESULTS: A total of 29 studies published between 2001 and 2022 with 10,347 patients were enrolled. The pooled results demonstrated that elevated CTR was associated with poorer overall survival (HR = 1.88, 95% CI 1.42-2.50, P < 0.01) and disease-free survival (DFS)/recurrence-free survival (RFS)/progression-free survival (PFS) (HR = 1.42, 95% CI 1.27-1.59, P < 0.01) in NSCLC. According to subgroup analysis by the cut-off value of CTR and histology type, both lung adenocarcinoma and NSCLC patients who had a higher CTR showed worse survival. Subgroup analysis stratified by country revealed that CTR was a prognostic factor for OS and DFS/RFS/PFS in Chinese, Japanese, and Turkish patients. CONCLUSIONS: In NSCLC patients with high CTR, the prognosis was worse than that with low CTR, indicating that CTR may be a prognostic factor.",2023,Systematic Review,World journal of surgical oncology,systematic_review,unspecified,non_squamous,unspecified,"EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""consolidation""]","[""OS"", ""DFS"", ""PFS""]",347
39270380,https://pubmed.ncbi.nlm.nih.gov/39270380,Five-year outcomes with first-line nivolumab plus ipilimumab with 2 cycles of chemotherapy versus 4 cycles of chemotherapy alone in patients with metastatic non-small cell lung cancer in the randomized CheckMate 9LA trial.,"BACKGROUND: We report 5-year efficacy and safety outcomes from CheckMate 9LA in patients with metastatic non-small cell lung cancer (mNSCLC) and exploratory analyses in key patient subgroups. METHODS: Adults with stage IV/recurrent NSCLC and no sensitizing EGFR/ALK alterations were randomized to receive nivolumab plus ipilimumab with chemotherapy (n = 361) or chemotherapy (n = 358). Outcomes were assessed in all randomized patients and subgroups. RESULTS: With 57.3 months' minimum follow-up, patients continued to derive overall survival (OS) benefit with nivolumab plus ipilimumab with chemotherapy over chemotherapy (HR, 0.73; 95% CI, 0.62-0.85; 5-year OS rates, 18% vs. 11%), regardless of tumor programmed death ligand 1 (PD-L1) expression (PD-L1 < 1%, 22% vs. 8%; PD-L1 ≥ 1%, 18% vs. 11%), histology (squamous, 18% vs. 7%; non-squamous, 19% vs. 12%), or presence of baseline brain metastases (20% vs. 6%). Five-year duration of response (DOR) rates were 19% versus 8% with nivolumab plus ipilimumab with chemotherapy versus chemotherapy, with consistent benefit across subgroups. Patients who discontinued nivolumab plus ipilimumab with chemotherapy due to treatment-related adverse events had a 5-year OS rate of 37%. Five-year progression-free survival and DOR rates in 5-year survivors were 55% versus 38% and 59% versus 46%, respectively. No new safety signals were observed in 5-year survivors, regardless of the number of ipilimumab doses received. CONCLUSION: This 5-year update supports the long-term, durable OS benefit and improved 5-year survivorship with nivolumab plus ipilimumab with chemotherapy over chemotherapy in patients with mNSCLC, regardless of tumor PD-L1 expression or histology. GOV REGISTRATION: NCT03215706.",2024,Randomized Control Trial,"European journal of cancer (Oxford, England : 1990)",undefined,metastatic,unspecified,unspecified,"EGFR=yes,ALK=yes,ROS1=unspecified,PDL1Bucket=any","[""chemotherapy"", ""nivolumab"", ""therapy""]","[""OS"", ""DoR""]",undefined
